年月,銀行,銀行類別,項目,數值
9912,大眾商業銀行,本國銀行,市佔率,0.16
9912,日盛國際商業銀行,本國銀行,對中小企業,11160000000
9912,日盛國際商業銀行,本國銀行,佔放款%,9.25
9912,日盛國際商業銀行,本國銀行,市佔率,0.3
9912,安泰商業銀行,本國銀行,對中小企業,43395000000
9912,安泰商業銀行,本國銀行,佔放款%,23.13
9912,安泰商業銀行,本國銀行,市佔率,1.17
9912,中國信託商業銀行,本國銀行,對中小企業,65227000000
9912,中國信託商業銀行,本國銀行,佔放款%,8.25
9912,中國信託商業銀行,本國銀行,市佔率,1.77
9912,慶豐商業銀行,本國銀行,對中小企業,0
9912,慶豐商業銀行,本國銀行,佔放款%,0.0
9912,慶豐商業銀行,本國銀行,市佔率,0.0
9912,臺灣中小企業銀行,本國銀行,對中小企業,341089000000
9912,臺灣中小企業銀行,本國銀行,佔放款%,38.7
9912,臺灣中小企業銀行,本國銀行,市佔率,9.23
9912,渣打國際商業銀行,本國銀行,對中小企業,25720000000
9912,渣打國際商業銀行,本國銀行,佔放款%,7.67
9912,渣打國際商業銀行,本國銀行,市佔率,0.7
9912,台中商業銀行,本國銀行,對中小企業,85779000000
9912,台中商業銀行,本國銀行,佔放款%,35.3
9912,台中商業銀行,本國銀行,市佔率,2.32
9912,京城商業銀行,本國銀行,對中小企業,21425000000
9912,京城商業銀行,本國銀行,佔放款%,22.36
9912,京城商業銀行,本國銀行,市佔率,0.58
9912,小計,外國銀行在台分行,對中小企業,33089000000
9912,小計,外國銀行在台分行,佔放款%,7.08
9912,小計,外國銀行在台分行,市佔率,0.9
